19/06/2025 23:10,5.2
19/06/2025 11:59,31
19/06/2025 01:23,24.6
19/06/2025 01:47,64.4
19/06/2025 17:52,44.8
19/06/2025 05:31,1.8
19/06/2025 11:36,64.5
19/06/2025 06:05,45.9
19/06/2025 05:40,48.8
19/06/2025 15:53,93.2
19/06/2025 06:40,81.2
19/06/2025 13:50,8.4
19/06/2025 11:52,19.4
19/06/2025 17:06,45
19/06/2025 05:04,not_a_number
19/06/2025 19:31,85.3
19/06/2025 01:02,36.3
19/06/2025 09:55,2
19/06/2025 04:04,97.4
19/06/2025 00:16,39.7
19/06/2025 20:46,72
19/06/2025 10:39,66.6
19/06/2025 14:09,53
19/06/2025 10:44,66.9
19/06/2025 17:52,19.8
19/06/2025 04:48,NaN
19/06/2025 04:04,44
19/06/2025 02:41,84.4
19/06/2025 18:52,94.9
19/06/2025 21:27,
19/06/2025 14:49,61.8
19/06/2025 09:02,81
19/06/2025 03:22,96.3
19/06/2025 06:38,17.5
19/06/2025 21:04,1.1
19/06/2025 05:42,81.5
19/06/2025 07:55,4.9
19/06/2025 12:47,58.5
19/06/2025 10:41,NaN
19/06/2025 04:45,NaN
19/06/2025 14:54,14.9
19/06/2025 10:55,NaN
19/06/2025 00:55,21.3
19/06/2025 04:25,53.9
19/06/2025 21:23,43.4
19/06/2025 01:40,24
19/06/2025 17:53,73.5
19/06/2025 12:37,0.7
19/06/2025 09:54,74.6
19/06/2025 11:55,34.1
19/06/2025 14:04,96.3
19/06/2025 09:24,73.9
19/06/2025 15:47,not_a_number
19/06/2025 16:18,50
19/06/2025 20:07,not_a_number
19/06/2025 17:13,64.3
19/06/2025 02:43,71.7
19/06/2025 21:34,92.5
19/06/2025 15:53,78.1
19/06/2025 11:49,50.7
19/06/2025 04:28,7.1
19/06/2025 06:25,51.5
19/06/2025 02:33,87.6
19/06/2025 07:01,59.3
19/06/2025 19:36,not_a_number
19/06/2025 19:01,58.3
19/06/2025 13:13,not_a_number
19/06/2025 18:49,NaN
19/06/2025 09:31,NaN
19/06/2025 15:23,12.6
19/06/2025 05:52,57.8
19/06/2025 12:29,35
19/06/2025 02:29,96.1
19/06/2025 13:07,54.6
19/06/2025 17:15,48.3
19/06/2025 02:43,10.1
19/06/2025 20:14,88.7
19/06/2025 05:56,35.8
19/06/2025 22:48,28.1
19/06/2025 09:29,21.2
19/06/2025 14:32,20.9
19/06/2025 11:37,61.6
19/06/2025 08:02,47.8
19/06/2025 17:57,87.2
19/06/2025 07:36,39.5
19/06/2025 00:56,77.8
19/06/2025 14:08,not_a_number
19/06/2025 08:38,93.5
19/06/2025 22:02,34.2
19/06/2025 05:15,19.2
19/06/2025 00:59,NaN
19/06/2025 10:44,78.7
19/06/2025 17:38,94
19/06/2025 15:55,59.7
19/06/2025 02:06,87.2
19/06/2025 10:35,79.3
19/06/2025 22:31,70.8
19/06/2025 01:29,
19/06/2025 00:01,not_a_number
19/06/2025 21:45,42.8
19/06/2025 13:39,54.9
19/06/2025 09:50,41.9
19/06/2025 15:53,73.1
19/06/2025 03:13,NaN
19/06/2025 06:22,19.2
19/06/2025 09:52,18.6
19/06/2025 19:18,76.9
19/06/2025 12:04,19.7
19/06/2025 12:55,71.4
19/06/2025 20:48,82.7
19/06/2025 23:59,8.9
19/06/2025 21:20,96.2
19/06/2025 13:52,72.3
19/06/2025 21:16,8.3
19/06/2025 04:07,50.2
19/06/2025 14:13,40.9
19/06/2025 00:56,9.4
19/06/2025 07:24,92.3
19/06/2025 06:17,67.8
19/06/2025 08:04,17.6
19/06/2025 13:52,31.2
19/06/2025 16:12,22.7
19/06/2025 10:49,24.9
19/06/2025 14:02,35.9
19/06/2025 18:04,24.2
19/06/2025 05:58,93.7
19/06/2025 04:27,96.5
19/06/2025 06:40,70.9
19/06/2025 17:08,72.3
19/06/2025 07:43,not_a_number
19/06/2025 16:39,not_a_number
19/06/2025 06:50,22.6
19/06/2025 05:35,96.4
19/06/2025 13:15,NaN
19/06/2025 14:51,95.3
19/06/2025 18:06,66.1
19/06/2025 00:55,43.9
19/06/2025 00:06,95.8
19/06/2025 01:59,51
19/06/2025 10:32,44.7
19/06/2025 18:31,10.1
19/06/2025 16:23,84.4
19/06/2025 11:52,not_a_number
19/06/2025 20:21,91.1
19/06/2025 04:33,NaN
19/06/2025 19:23,NaN
19/06/2025 07:23,5.9
19/06/2025 13:23,51.8
19/06/2025 20:52,82.1
19/06/2025 12:58,27
19/06/2025 21:33,55.1
19/06/2025 19:20,20.6
19/06/2025 18:14,26.4
19/06/2025 19:46,66.2
19/06/2025 12:16,35
19/06/2025 10:38,8.2
19/06/2025 16:49,74.8
19/06/2025 14:47,43.4
19/06/2025 03:21,31.9
19/06/2025 09:26,57.5
19/06/2025 18:40,60.1
19/06/2025 16:29,not_a_number
19/06/2025 06:37,20.7
19/06/2025 23:54,10.6
19/06/2025 10:02,45.5
19/06/2025 23:21,18.9
19/06/2025 14:39,45.4
19/06/2025 22:40,64.1
19/06/2025 15:44,93.6
19/06/2025 23:24,20.5
19/06/2025 03:30,28.9
19/06/2025 00:17,29.5
19/06/2025 19:27,92.9
19/06/2025 15:16,39.5
19/06/2025 06:24,
19/06/2025 02:28,5.3
19/06/2025 23:28,
19/06/2025 04:22,75.2
19/06/2025 19:57,13.4
19/06/2025 10:09,36.5
19/06/2025 06:49,26.2
19/06/2025 12:05,18.3
19/06/2025 19:09,28.4
19/06/2025 14:19,14.7
19/06/2025 06:18,49.7
19/06/2025 19:23,not_a_number
19/06/2025 01:15,65.2
19/06/2025 10:25,62.7
19/06/2025 09:16,90
19/06/2025 19:47,3.5
19/06/2025 14:29,21
19/06/2025 20:36,48.2
19/06/2025 16:56,98.6
19/06/2025 00:32,33.6
19/06/2025 04:15,7.6
19/06/2025 09:25,33.7
19/06/2025 13:19,80.6
19/06/2025 18:35,not_a_number
19/06/2025 08:16,not_a_number
19/06/2025 15:02,not_a_number
19/06/2025 18:44,51.6
19/06/2025 10:21,23.4
19/06/2025 03:52,12.8
19/06/2025 06:33,47.4
19/06/2025 15:24,83.6
19/06/2025 07:44,56.6
19/06/2025 22:37,82.7
19/06/2025 14:12,12.4
19/06/2025 10:32,33
19/06/2025 21:38,30.4
19/06/2025 13:54,89.9
19/06/2025 16:39,12.3
19/06/2025 09:43,22.4
19/06/2025 14:24,
19/06/2025 01:59,98.4
19/06/2025 15:10,69.7
19/06/2025 06:51,20.8
19/06/2025 03:57,66.8
19/06/2025 18:29,60.9
19/06/2025 20:04,
19/06/2025 11:11,43.8
19/06/2025 02:29,89.2
19/06/2025 20:28,27
19/06/2025 02:28,16.9
19/06/2025 05:05,5.9
19/06/2025 17:36,3.1
19/06/2025 15:37,not_a_number
19/06/2025 02:44,21.3
19/06/2025 00:28,42.2
19/06/2025 17:38,NaN
19/06/2025 17:46,NaN
19/06/2025 01:48,59.3
19/06/2025 01:44,31.3
19/06/2025 07:12,30.5
19/06/2025 04:49,12.4
19/06/2025 10:04,
19/06/2025 22:00,75.9
19/06/2025 15:15,8.3
19/06/2025 07:21,84.4
19/06/2025 17:51,93.1
19/06/2025 08:19,9.4
19/06/2025 23:00,76.1
19/06/2025 14:21,12.9
19/06/2025 16:25,10.2
19/06/2025 23:23,not_a_number
19/06/2025 05:48,26.7
19/06/2025 17:47,9.2
19/06/2025 16:18,3.7
19/06/2025 15:05,64.7
19/06/2025 09:24,19.3
19/06/2025 06:03,33.8
19/06/2025 11:04,51.6
19/06/2025 14:34,91.4
19/06/2025 07:25,98.8
19/06/2025 21:00,34.6
19/06/2025 17:12,21
19/06/2025 10:10,4.3
19/06/2025 18:54,71.1
19/06/2025 05:42,51.6
19/06/2025 00:37,77.1
19/06/2025 04:01,71.1
19/06/2025 01:39,41.6
19/06/2025 05:22,39.8
19/06/2025 23:24,61.2
19/06/2025 19:11,70.2
19/06/2025 21:59,NaN
19/06/2025 12:25,12.3
19/06/2025 01:00,66.7
19/06/2025 01:37,14.8
19/06/2025 05:44,9.5
19/06/2025 15:24,55.2
19/06/2025 17:54,76.8
19/06/2025 21:26,21.9
19/06/2025 00:45,64.1
19/06/2025 23:57,86.1
19/06/2025 10:56,98.5
19/06/2025 20:19,97.6
19/06/2025 21:43,18.7
19/06/2025 13:08,22.6
19/06/2025 03:16,51.6
19/06/2025 08:48,46.2
19/06/2025 01:15,
19/06/2025 01:57,8.5
19/06/2025 12:39,50.2
19/06/2025 11:51,86.8
19/06/2025 02:21,88.4
19/06/2025 13:50,not_a_number
19/06/2025 11:30,52.3
19/06/2025 02:59,22.8
19/06/2025 03:36,4.4
19/06/2025 06:04,2.4
19/06/2025 21:20,99.1
19/06/2025 16:40,72.3
19/06/2025 08:15,78.3
19/06/2025 00:27,79.1
19/06/2025 13:07,not_a_number
19/06/2025 01:11,34
19/06/2025 22:32,15.4
19/06/2025 23:37,4
19/06/2025 02:12,NaN
19/06/2025 18:03,46.4
19/06/2025 04:00,85.7
19/06/2025 16:18,79.3
19/06/2025 13:23,76.1
19/06/2025 14:44,9.1
19/06/2025 17:00,48.9
19/06/2025 04:59,41.6
19/06/2025 02:41,38.6
19/06/2025 05:37,98.6
19/06/2025 17:57,68.5
19/06/2025 09:58,12.7
19/06/2025 09:26,0.9
19/06/2025 19:42,67
19/06/2025 21:33,27.1
19/06/2025 08:39,82.9
19/06/2025 19:54,
19/06/2025 00:15,57.2
19/06/2025 06:54,65.2
19/06/2025 02:20,44.5
19/06/2025 05:25,92.7
19/06/2025 09:32,57.3
19/06/2025 01:04,
19/06/2025 19:53,41.7
19/06/2025 17:53,10.7
19/06/2025 03:02,30.1
19/06/2025 13:09,37.1
19/06/2025 20:26,29.2
19/06/2025 13:12,57.2
19/06/2025 22:50,25
19/06/2025 05:53,18.2
19/06/2025 11:28,91.7
19/06/2025 09:09,
19/06/2025 00:17,68.4
19/06/2025 07:39,88.1
19/06/2025 16:39,87.8
19/06/2025 16:02,59
19/06/2025 12:54,71.4
19/06/2025 23:09,79.7
19/06/2025 16:03,not_a_number
19/06/2025 06:15,95.5
19/06/2025 04:16,41.9
19/06/2025 20:51,19.9
19/06/2025 10:31,59.3
19/06/2025 10:51,60.9
19/06/2025 17:56,62.9
19/06/2025 13:02,31.6
19/06/2025 08:50,11.1
19/06/2025 02:20,83.3
19/06/2025 04:21,33.8
19/06/2025 01:03,20.6
19/06/2025 06:43,38.1
19/06/2025 16:30,85.1
19/06/2025 07:20,59.8
19/06/2025 07:23,67.1
19/06/2025 23:58,94.9
19/06/2025 21:11,66.7
19/06/2025 06:12,36
19/06/2025 18:41,93.9
19/06/2025 00:58,74.6
19/06/2025 23:48,69
19/06/2025 11:40,NaN
19/06/2025 19:45,19.9
19/06/2025 09:04,39.9
19/06/2025 14:08,58.8
19/06/2025 10:43,8.5
19/06/2025 01:43,98.7
19/06/2025 06:14,3
19/06/2025 00:58,6.3
19/06/2025 21:41,90.5
19/06/2025 01:46,87.3
19/06/2025 23:06,78.4
19/06/2025 02:01,77.8
19/06/2025 22:47,63.9
19/06/2025 01:01,29
19/06/2025 21:37,27
19/06/2025 09:49,22.6
19/06/2025 05:52,40.7
19/06/2025 01:56,1.3
19/06/2025 03:08,11.2
19/06/2025 06:55,47.7
19/06/2025 16:38,86.8
19/06/2025 04:03,35.3
19/06/2025 04:34,not_a_number
19/06/2025 02:49,21.2
19/06/2025 06:02,98.4
19/06/2025 23:07,26
19/06/2025 23:14,23.2
19/06/2025 18:18,26.7
19/06/2025 21:57,31.2
19/06/2025 14:11,93.4
19/06/2025 15:44,NaN
19/06/2025 14:02,35.3
19/06/2025 21:03,65.6
19/06/2025 07:10,81.5
19/06/2025 12:16,70.7
19/06/2025 02:33,97.2
19/06/2025 19:11,not_a_number
19/06/2025 00:35,24.9
19/06/2025 04:34,72.9
19/06/2025 00:36,57.3
19/06/2025 10:31,87.3
19/06/2025 01:47,81.8
19/06/2025 05:13,
19/06/2025 15:09,10.9
19/06/2025 23:19,48.3
19/06/2025 04:31,6.1
19/06/2025 22:11,44.4
19/06/2025 21:53,33.4
19/06/2025 07:02,73.4
19/06/2025 01:12,53.2
19/06/2025 15:31,35.9
19/06/2025 09:00,
19/06/2025 21:44,30.3
19/06/2025 07:44,14.4
19/06/2025 05:26,91.4
19/06/2025 11:38,82.8
19/06/2025 00:43,82.7
19/06/2025 22:54,24.5
19/06/2025 23:53,not_a_number
19/06/2025 18:12,69.7
19/06/2025 15:23,88.4
19/06/2025 11:20,12.1
19/06/2025 14:05,12.8
19/06/2025 21:34,83.4
19/06/2025 09:48,79.9
19/06/2025 06:24,96.4
19/06/2025 20:04,36.2
19/06/2025 12:59,84.9
19/06/2025 10:40,14.1
19/06/2025 13:29,93.6
19/06/2025 07:30,14
19/06/2025 13:06,29.8
19/06/2025 07:13,90.3
19/06/2025 02:23,28.2
19/06/2025 14:00,41.3
19/06/2025 09:42,69.4
19/06/2025 11:09,8.8
19/06/2025 00:23,30.3
19/06/2025 14:42,94
19/06/2025 19:16,68.7
19/06/2025 09:47,10.3
19/06/2025 22:26,56.2
19/06/2025 15:48,not_a_number
19/06/2025 00:04,3.3
19/06/2025 17:46,53.1
19/06/2025 19:20,54.9
19/06/2025 20:09,1.5
19/06/2025 10:16,60
19/06/2025 17:18,81.1
19/06/2025 03:29,25.4
19/06/2025 18:15,NaN
19/06/2025 08:16,80.2
19/06/2025 21:59,
19/06/2025 05:24,4.2
19/06/2025 15:09,67.9
19/06/2025 13:09,32.1
19/06/2025 09:41,67.4
19/06/2025 14:50,16.7
19/06/2025 16:48,
19/06/2025 03:23,92.7
19/06/2025 06:56,21.7
19/06/2025 00:46,75
19/06/2025 22:08,4.8
19/06/2025 21:22,not_a_number
19/06/2025 21:24,28.3
19/06/2025 16:06,53.9
19/06/2025 11:45,72.4
19/06/2025 04:05,29.5
19/06/2025 23:25,28.4
19/06/2025 02:39,not_a_number
19/06/2025 12:49,59.5
19/06/2025 02:50,24.5
19/06/2025 03:20,NaN
19/06/2025 19:11,38.4
19/06/2025 05:11,92.1
19/06/2025 02:31,59.6
19/06/2025 19:30,2.3
19/06/2025 04:47,NaN
19/06/2025 11:18,84.5
19/06/2025 18:18,9.4
19/06/2025 11:33,49.5
19/06/2025 05:28,79
19/06/2025 05:19,14.3
19/06/2025 10:21,15.4
19/06/2025 20:33,not_a_number
19/06/2025 18:05,NaN
19/06/2025 02:17,59.8
19/06/2025 04:55,61
19/06/2025 10:43,75.7
19/06/2025 10:54,7.4
19/06/2025 11:17,87.6
19/06/2025 05:55,41.6
19/06/2025 06:45,41.5
19/06/2025 03:34,41.7
19/06/2025 10:45,39.1
19/06/2025 08:32,63.8
19/06/2025 07:16,75.2
19/06/2025 02:53,21.8
19/06/2025 10:30,1.7
19/06/2025 09:03,40.9
19/06/2025 06:39,49.3
19/06/2025 17:47,49
19/06/2025 08:16,23.3
19/06/2025 21:41,
19/06/2025 08:37,5.1
19/06/2025 03:44,40.5
19/06/2025 11:08,67.4
19/06/2025 12:20,9
19/06/2025 09:47,66.6
19/06/2025 16:38,22.6
19/06/2025 12:04,69.7
19/06/2025 02:45,18.1
19/06/2025 10:48,63.5
19/06/2025 18:12,99.9
19/06/2025 10:24,68
19/06/2025 03:20,49.3
19/06/2025 14:34,74.8
19/06/2025 15:34,not_a_number
19/06/2025 17:14,56
19/06/2025 15:09,86.7
19/06/2025 03:34,NaN
19/06/2025 00:55,34.5
19/06/2025 08:31,61.9
19/06/2025 23:38,not_a_number
19/06/2025 23:47,29.6
19/06/2025 21:40,25
19/06/2025 18:08,6.5
19/06/2025 23:51,55.4
19/06/2025 13:21,83.2
19/06/2025 01:29,76.5
19/06/2025 23:42,73.6
19/06/2025 02:25,85.9
19/06/2025 17:41,
19/06/2025 22:07,NaN
19/06/2025 11:04,84.1
19/06/2025 05:47,38.1
19/06/2025 20:00,95.1
19/06/2025 21:52,41.8
19/06/2025 04:18,10.9
19/06/2025 23:59,61.9
19/06/2025 17:08,13
19/06/2025 15:45,70.8
19/06/2025 04:39,33.7
19/06/2025 05:59,2.4
19/06/2025 10:46,
19/06/2025 22:14,not_a_number
19/06/2025 16:07,18.5
19/06/2025 11:14,42.5
19/06/2025 01:10,30
19/06/2025 08:22,99.3
19/06/2025 08:30,51.3
19/06/2025 03:25,30.4
19/06/2025 07:39,53.6
19/06/2025 12:05,16.7
19/06/2025 09:34,45.7
19/06/2025 22:16,99.7
19/06/2025 08:02,82.9
19/06/2025 06:02,88
19/06/2025 23:51,90.9
19/06/2025 18:13,52.8
19/06/2025 12:52,99.8
19/06/2025 10:28,66
19/06/2025 22:34,48.8
19/06/2025 05:57,45.7
19/06/2025 18:06,25.8
19/06/2025 09:37,not_a_number
19/06/2025 00:31,NaN
19/06/2025 05:42,78.2
19/06/2025 08:24,58.6
19/06/2025 01:12,NaN
19/06/2025 17:33,95.7
19/06/2025 20:13,37.7
19/06/2025 19:15,30.5
19/06/2025 20:57,79.4
19/06/2025 01:51,54.5
19/06/2025 08:17,54
19/06/2025 22:41,40.6
19/06/2025 15:21,NaN
19/06/2025 15:45,62.3
19/06/2025 15:01,NaN
19/06/2025 12:24,21.1
19/06/2025 14:49,33.8
19/06/2025 04:56,71
